branch,customer,acct,decline_amount,months_gone,last_purchase,rev_2025,rev_2024,rev_2023,txn_count
Novi,Helm Trucking Inc             ,3070800,2898.02,7.8,2025-07-10,555.73,0.0,2342.29,6
Novi,Dennis Goetschy               ,2037736,1856.19,7.8,2025-07-08,1429.6,237.5,189.09,8
Novi,Sam Pool Plaster Co           ,2080308,18010.85,7.9,2025-07-07,2447.1,15563.75,0.0,5
Novi,The Asphalt Company           ,2099966,33268.34,8.0,2025-07-03,19528.04,6014.56,7725.74,19
Novi,B & J Farms                   ,2012110,3681.91,8.0,2025-07-03,2888.3500000000004,0.0,793.5600000000001,8
Novi,Landscape Envy                ,2022650,6155.09,8.1,2025-06-30,3654.18,1145.34,1355.57,9
Novi,Independent Lawn Care         ,2047656,2667.14,8.1,2025-06-30,2142.14,0.0,525.0,3
Novi,Gp Enterprises Inc            ,2038381,1148.81,8.1,2025-06-30,20.22,1128.59,0.0,4
Novi,Penchura                      ,3014313,6753.65,8.2,2025-06-25,5991.25,0.0,762.4,3
Novi,Main Line Asphalt             ,3060929,6993.51,8.3,2025-06-24,4211.76,51.63,2730.12,5
Novi,Novi Community School District,3000960,3505.61,8.3,2025-06-23,677.6500000000001,189.01,2638.9500000000003,6
Novi,Grand Trunk Western Railroad  ,1938620,294204.24,8.4,2025-06-19,96049.07,83722.36,114432.81,155
Novi,City Of Memphis Dpw           ,2064396,3142.5800000000004,8.4,2025-06-20,438.85,75.51,2628.2200000000003,3
Novi,K & K Companies               ,2052592,3015.0600000000004,8.4,2025-06-19,351.01,1900.3,763.75,7
Novi,In Syts Snow Removal Llc      ,3012432,10798.85,8.5,2025-06-17,4616.08,0.0,6182.77,4
Novi,R&W Top Notch Concrete        ,2091954,7700.490000000001,8.5,2025-06-17,7514.06,0.0,186.43,4
Novi,Miles Trucking & Excavating   ,2065254,2895.1000000000004,8.5,2025-06-16,2020.76,514.1800000000001,360.16,5
Novi,Stuff Recycling               ,3068235,2326.4700000000003,8.5,2025-06-16,764.3,1562.17,0.0,8
Novi,Ken Davison                   ,1926654,1653.98,8.5,2025-06-17,1371.81,282.17,0.0,4
Novi,Xtreme Power Lines            ,3031944,26999.63,8.6,2025-06-13,1107.29,24312.37,1579.97,11
Novi,Seaside Seawalls Llc          ,2082609,3940.88,8.6,2025-06-13,997.5,486.43,2456.95,16
Novi,Lakeshore Global Inc          ,1654440,26287.47,8.7,2025-06-11,4030.57,14558.79,7698.110000000001,35
Novi,Leavitt & Starck Excavating   ,3069586,5997.120000000001,8.7,2025-06-10,4286.1,720.0799999999999,990.94,5
Novi,Donahee Enterprises           ,3056091,3010.99,8.7,2025-06-12,1068.75,644.14,1298.1,10
Novi,Faust Sand & Gravel           ,3013307,8317.05,8.9,2025-06-05,6011.12,348.6,1957.33,18
Novi,Stumpwerx                     ,3066687,3630.38,8.9,2025-06-04,1076.2,1125.21,1428.97,16
Novi,Centerpoint Building Llc      ,3011151,2038.7,8.9,2025-06-05,1365.12,107.39,566.19,7
Novi,James Ross Construction       ,2080279,10699.73,9.0,2025-06-02,2023.33,1529.66,7146.74,7
Novi,Diesel Truck & Trailer Inc    ,2028041,2005.77,9.0,2025-06-02,1512.0,290.89,202.88,6
Novi,Mechanic Services             ,2064098,1334.86,9.0,2025-06-02,661.5600000000001,673.3,0.0,5
Novi,Glover Excavating Co          ,2037567,2649.4300000000003,9.1,2025-05-29,1974.01,23.1,652.3199999999999,6
Novi,Johnston Farm Llc             ,3069436,2504.91,9.1,2025-05-29,114.44,0.0,2390.47,5
Novi,G Ball General Farming        ,3001496,1099.99,9.1,2025-05-29,824.43,275.56,0.0,3
Novi,Stone Builders Supply         ,3011846,3914.42,9.2,2025-05-27,313.04,519.87,3081.51,15
Novi,Victor Villanueva             ,3011629,1120.04,9.2,2025-05-28,-72.72,154.29,1038.47,12
Novi,Scodeller Construction Inc    ,2082386,7014.9,9.3,2025-05-23,5430.41,821.97,762.52,8
Novi,Al & Sons Hydraulic Inc       ,710505,2651.52,9.4,2025-05-20,140.28,1431.24,1080.0,7
Novi,Kevins All Season             ,2051749,4469.7300000000005,9.5,2025-05-19,1667.7,2526.03,276.0,5
Novi,A-1 Specialty Services        ,710054,4277.91,9.5,2025-05-19,252.77,4025.14,0.0,6
Novi,City Of Plymouth              ,2073871,3141.59,9.6,2025-05-14,1319.07,162.92000000000002,1659.6,5
Novi,Stan Wilson                   ,3052214,2117.51,9.6,2025-05-16,736.22,805.2,576.09,9
Novi,Kyle Builders                 ,2053983,1627.17,9.6,2025-05-16,1627.17,0.0,0.0,4
Novi,Allemons Landscape            ,3043291,1245.41,9.6,2025-05-16,1245.41,0.0,0.0,4
Novi,The Oscar W Larson Company    ,755350,6908.42,9.7,2025-05-12,2748.05,2151.11,2009.26,11
Novi,Ric-Man Construction Inc      ,2077311,3687.53,9.7,2025-05-13,3494.33,193.2,0.0,4
Novi,Edward R White Contractor Inc ,2096516,2325.7300000000005,9.7,2025-05-13,615.45,630.11,1080.17,8
Novi,County Wide Septic Llc        ,3055369,2268.26,9.7,2025-05-13,1890.26,378.0,0.0,4
Novi,Dexter Block Inc              ,3000135,1575.69,9.7,2025-05-13,535.82,130.0,909.87,5
Novi,L Zellar & Sons Excavating Inc,2054060,13673.38,9.8,2025-05-08,1054.8,9347.35,3271.23,33
Novi,City Of Farmington Hills      ,2032230,5250.03,9.8,2025-05-09,2705.23,0.0,2544.8,3
Novi,Mattioli Cement Co Llc        ,2063628,11476.67,9.9,2025-05-07,585.84,1840.42,9050.41,15
Novi,Cb Asphalt Paving             ,3086199,3752.76,9.9,2025-05-06,1174.02,2578.74,0.0,7
Novi,Ron Dennis Landscaping & Exc  ,2027454,1091.56,9.9,2025-05-07,233.77,422.51,435.28,6
Novi,Mike'S Landscaping            ,3071751,7146.82,10.1,2025-04-29,364.93,372.27,6409.62,3
Novi,Asphalt Control               ,2011755,3987.18,10.1,2025-04-30,197.83,2872.3700000000003,916.98,8
Novi,Ronald Gaier Farms Llc        ,2035145,3373.71,10.1,2025-05-01,772.0,0.0,2601.71,5
Novi,Complete Contracting Solutions,2065016,1617.91,10.1,2025-04-29,549.8,1068.11,0.0,3
Novi,Tim Schantz                   ,3053766,1601.6,10.1,2025-05-01,291.04,263.18,1047.38,7
Novi,Gibraltar Construction Company,3051292,7853.24,10.2,2025-04-25,994.32,788.22,6070.7,8
Novi,Lumberjack Tree Service       ,2099948,1912.35,10.2,2025-04-28,118.75,1793.6,0.0,4
Novi,Dennis Ludwig                 ,1959442,1627.39,10.2,2025-04-28,578.53,0.0,1048.86,8
Novi,Astec Asphalt                 ,2011826,22053.77,10.3,2025-04-22,13819.78,1883.47,6350.52,14
Novi,Pro-Line Asphalt Paving       ,2074715,1418.22,10.3,2025-04-22,757.98,660.24,0.0,4
Novi,Strata Underground            ,3031096,1155.1,10.3,2025-04-23,51.76,0.0,1103.34,5
Novi,Superior Masonry              ,2078496,1094.15,10.3,2025-04-24,118.75,822.9000000000001,152.5,7
Novi,Cribley Drilling              ,2025163,6923.86,10.5,2025-04-16,3021.3,3674.81,227.75,14
Novi,Michigan Memorial Park        ,2065043,4184.17,10.5,2025-04-16,1540.96,1207.19,1436.02,13
Novi,Shakespear Trucking           ,3038370,1037.12,10.5,2025-04-18,863.12,0.0,174.0,4
Novi,Phoenix Landscape             ,2073294,3268.66,10.6,2025-04-15,1737.52,1350.97,180.17,3
Novi,Indian Summer Recycling       ,2047640,4037.05,10.8,2025-04-08,1441.51,2365.54,230.0,6
Novi,Open Storage Co               ,3082415,2499.99,10.8,2025-04-07,281.85,2218.14,0.0,3
Novi,Jim Schnepp                   ,3071142,3089.41,11.0,2025-04-01,49.29,2949.37,90.75,4
Novi,Tmt Masonry                   ,3062348,1669.64,11.1,2025-03-31,358.79,866.1,444.75,10
Novi,Dave Fallon                   ,2032142,4577.62,11.2,2025-03-28,748.3399999999999,3602.64,226.64,9
Novi,Lopez Masonry                 ,3011886,2959.65,11.2,2025-03-26,2380.82,102.58,476.25,6
Novi,Jim Elliott Excavating        ,2030841,1042.67,11.2,2025-03-26,426.72,112.19,503.76,4
Novi,Auto Pallet & Boxes           ,2011891,3258.9,11.3,2025-03-24,771.77,1943.53,543.6,11
Novi,Larry Biundo                  ,2015204,2806.0399999999995,11.3,2025-03-25,90.22,1151.78,1564.04,12
Novi,Orozcos Cement & Construction ,3012216,5451.94,11.4,2025-03-20,49.57,2839.46,2562.91,13
Novi,Accurate Construction Services,2010180,3302.51,11.4,2025-03-21,1146.19,2156.32,0.0,8
Novi,Mike Zoratti                  ,3014597,3032.44,11.4,2025-03-21,20.36,1541.43,1470.65,5
Novi,Midwest Construction Concrete ,3000237,7459.95,11.5,2025-03-17,544.62,3370.71,3544.62,20
Novi,R L Winter & Sons             ,2097810,4101.25,11.5,2025-03-19,1531.8,0.0,2569.45,6
Novi,Village Of Onsted             ,3002959,1624.51,11.5,2025-03-19,92.95,324.29999999999995,1207.26,5
Novi,Mike'S Asphalt                ,2065173,1318.2,11.5,2025-03-18,447.7000000000001,432.75,437.75,3
Novi,Margaret Rockol               ,2078260,1238.12,11.5,2025-03-19,1238.12,0.0,0.0,8
Novi,Fev Inc                       ,2032404,6516.620000000001,11.7,2025-03-13,625.52,1142.81,4748.29,12
Novi,Organic Matter                ,3078349,4165.82,11.7,2025-03-12,1196.11,2969.71,0.0,5
Novi,Diversified Excavating        ,3002220,3462.78,11.7,2025-03-11,992.07,2470.71,0.0,7
Novi,E C Korneffel Co              ,2030062,2274.53,11.7,2025-03-13,720.24,0.0,1554.29,3
Novi,Dave Bowen Trucking           ,3099647,1840.36,11.7,2025-03-13,1840.36,0.0,0.0,3
Novi,Rafael Rodriguez              ,878346,6077.969999999999,11.8,2025-03-10,234.48,3813.99,2029.5,9
Novi,Otto Farms                    ,2070845,6961.299999999999,12.0,2025-03-03,238.98,5081.67,1640.65,16
Novi,D & B Landscape Inc           ,2026108,1907.77,12.0,2025-03-03,210.0,1323.23,374.54,6
Novi,Jimmy Lane                    ,3012287,1208.75,12.0,2025-03-04,22.69,1186.06,0.0,7
Perrysburg,Luckey Farmers Inc            ,759380,16476.27,6.1,2025-08-29,15646.77,718.55,110.95,9
Perrysburg,Geddis Paving & Exc Inc       ,736040,13032.91,6.1,2025-08-28,9121.76,2055.8900000000003,1855.26,15
Perrysburg,Hillabrand & Sons Excavating  ,3050864,8142.19,6.2,2025-08-27,5575.97,2116.0800000000004,450.14,10
Perrysburg,Ron Forche Farms              ,3048490,3065.41,6.3,2025-08-22,294.33,2771.08,0.0,4
Perrysburg,Perrysburg Asphalt Ltd        ,772661,14113.910000000002,6.4,2025-08-21,977.6,3345.76,9790.55,9
Perrysburg,D2 Dodson Construction        ,3078044,4285.26,6.4,2025-08-21,240.25,4045.01,0.0,18
Perrysburg,Vantilburg Farms Inc          ,793461,17504.600000000002,6.5,2025-08-18,287.98999999999995,0.0,17216.61,7
Perrysburg,Village Of Kalida             ,750160,2525.94,6.5,2025-08-18,258.28,1556.0,711.66,4
Perrysburg,Village Of Elmore             ,731012,14573.57,6.6,2025-08-14,668.5,12784.02,1121.05,8
Perrysburg,Ken Gill Construction         ,736960,8245.87,6.6,2025-08-14,4020.81,1813.35,2411.71,22
Perrysburg,On-Site Construction Services ,770608,5526.66,6.6,2025-08-15,5526.66,0.0,0.0,3
Perrysburg,Gerald Grain Center Inc       ,702317,16250.28,6.7,2025-08-12,1354.16,12328.39,2567.73,14
Perrysburg,Degen Excavating Co Inc       ,727032,9299.85,6.7,2025-08-12,1927.7,4563.03,2809.12,17
Perrysburg,Mark Haynes Construction      ,797461,5800.93,6.8,2025-08-08,5579.37,221.56,0.0,9
Perrysburg,Pleasantville Farms Llc       ,3071574,2495.14,6.8,2025-08-08,2220.14,0.0,275.0,3
Perrysburg,Portage Equipment Services    ,3041695,3702.62,6.9,2025-08-04,374.76,515.6599999999999,2812.2000000000003,6
Perrysburg,Gemini Power Systems Inc      ,736190,10789.87,7.0,2025-08-01,1131.32,166.75,9491.8,17
Perrysburg,All Seasons Tree Care         ,3055459,3000.23,7.0,2025-08-01,1675.18,0.0,1325.05,9
Perrysburg,Fulton County Public Utilities,3094970,3183.6200000000003,7.3,2025-07-24,2379.28,804.34,0.0,12
Perrysburg,Freedom Farms                 ,3063364,2858.5,7.4,2025-07-21,1716.47,527.03,615.0,6
Perrysburg,Wood Co Lake Twp              ,798352,1341.35,7.5,2025-07-17,459.08,374.72,507.55,8
Perrysburg,A & J Hay And Grain           ,3070461,9379.85,7.6,2025-07-14,877.3399999999999,7388.01,1114.5,9
Perrysburg,Duffey Concrete Cutting Inc   ,3071360,5498.0,7.6,2025-07-15,476.66,0.0,5021.34,3
Perrysburg,Caleb Heintz                  ,3062042,2011.68,7.8,2025-07-10,642.17,1369.51,0.0,5
Perrysburg,Siferd Plumbing Heating Ac Avc,3009591,2180.67,7.9,2025-07-07,158.49,1459.94,562.24,12
Perrysburg,Bowling Transportation Inc    ,716965,1713.27,7.9,2025-07-07,7.8,1705.47,0.0,7
Perrysburg,Meier Landscaping Llc         ,3066987,8020.29,8.0,2025-07-01,6220.03,1800.26,0.0,8
Perrysburg,Hancock Co Engineer           ,441021,7908.19,8.0,2025-07-03,6257.08,1326.56,324.55,9
Perrysburg,Sandusky Co Engineer          ,480491,10935.38,8.2,2025-06-27,785.1899999999999,6439.19,3711.0,10
Perrysburg,Recycle Services              ,3056081,3183.53,8.3,2025-06-23,1675.35,0.0,1508.18,5
Perrysburg,Toledo Metro Parks            ,791811,15184.26,8.4,2025-06-20,669.99,11764.43,2749.84,7
Perrysburg,National Lime & Stone         ,468151,19262.43,8.5,2025-06-16,3656.73,8817.06,6788.64,18
Perrysburg,Gerken Paving Inc             ,736431,8120.67,8.5,2025-06-17,4020.18,3741.57,358.92,24
Perrysburg,Buck Brothers Llc             ,718984,3797.58,8.7,2025-06-12,570.86,3126.7200000000003,100.0,5
Perrysburg,Carl Liebrecht                ,757401,1909.5,8.7,2025-06-12,195.54,0.0,1713.96,3
Perrysburg,J & D Snyder Excavating       ,748696,6088.31,8.9,2025-06-05,2265.11,2112.83,1710.37,6
Perrysburg,Wild Wings Inc                ,797103,30543.51,9.1,2025-05-30,29341.34,0.0,1202.17,3
Perrysburg,Richard Wirth                 ,3096562,1669.27,9.1,2025-05-29,636.51,1032.76,0.0,5
Perrysburg,Kenneth G Myers Const Co Inc  ,767910,30026.53,9.2,2025-05-27,999.8,26264.14,2762.59,8
Perrysburg,Putnam Co Highway Dept        ,474930,22656.120000000003,9.2,2025-05-28,3879.58,16062.15,2714.39,21
Perrysburg,Rudolph Libbe Inc             ,757311,9229.490000000002,9.2,2025-05-28,5922.01,827.24,2480.24,8
Perrysburg,T & J Excavating & Tree       ,790006,4370.72,9.2,2025-05-27,118.75,1175.32,3076.65,9
Perrysburg,Hake Family Farms Llc         ,3011204,2835.05,9.2,2025-05-27,2599.21,235.84,0.0,3
Perrysburg,Kershner Excavating           ,751672,8872.5,9.3,2025-05-23,2753.91,1316.76,4801.83,24
Perrysburg,Black Swamp Logging           ,3101460,5646.27,9.3,2025-05-23,5646.27,0.0,0.0,3
Perrysburg,Miller Performance            ,1365371,2775.16,9.4,2025-05-20,1385.33,0.0,1389.83,5
Perrysburg,Kwest Group                   ,753962,4442.77,9.6,2025-05-15,302.6,2990.56,1149.61,11
Perrysburg,City Of St Marys              ,580170,20112.46,9.7,2025-05-12,1643.67,0.0,18468.79,3
Perrysburg,James Grames                  ,738580,1188.33,9.7,2025-05-12,369.15,277.51,541.67,6
Perrysburg,Doug Stacy                    ,3048806,3502.54,9.8,2025-05-09,345.02,0.0,3157.52,9
Perrysburg,Pat'S Land Improvement Inc    ,771805,2457.09,9.8,2025-05-09,1180.6,476.96,799.53,6
Perrysburg,Vermeer All Roads             ,3097842,5391.15,9.9,2025-05-06,5391.15,0.0,0.0,3
Perrysburg,Miller-Bradford & Risberg Inc ,65416,1503.58,9.9,2025-05-07,92.8,0.0,1410.78,4
Perrysburg,Williams Co Pulaski Twp       ,3037022,1062.08,9.9,2025-05-05,1062.08,0.0,0.0,3
Perrysburg,Randall Brothers Llc          ,3010983,8770.279999999999,10.0,2025-05-02,4707.28,2957.61,1105.39,5
Perrysburg,Huston Creek Mobile Repair    ,3062820,7468.039999999999,10.0,2025-05-02,1809.16,4932.48,726.4,14
Perrysburg,Madison Motors                ,3094447,12368.3,10.1,2025-04-30,1669.78,10698.52,0.0,3
Perrysburg,Great Lakes Rail Service Inc  ,738913,4474.02,10.1,2025-04-30,3364.8,1109.22,0.0,4
Perrysburg,Al Broerman Trucking          ,718132,1790.3100000000002,10.1,2025-05-01,268.78,357.36,1164.17,4
Perrysburg,R L Gray Concrete             ,775122,1390.77,10.2,2025-04-25,537.49,434.65,418.63,10
Perrysburg,Alternative Plumbing          ,3068705,41010.24,10.3,2025-04-24,3478.6,20702.27,16829.37,27
Perrysburg,L J Halling & Demo            ,3072652,1320.22,10.3,2025-04-23,205.0,1115.22,0.0,6
Perrysburg,The Holcomb Group             ,762081,20311.54,10.5,2025-04-17,1171.06,11785.49,7354.99,44
Perrysburg,Lucas Co Swanton Twp          ,759315,2016.04,10.5,2025-04-18,214.04,626.76,1175.24,5
Perrysburg,A & D Escavating Llc          ,732029,3429.07,10.7,2025-04-10,1373.21,0.0,2055.86,3
Perrysburg,J Myers & Sons Farms Llc      ,3012637,1488.6,10.7,2025-04-10,1026.85,461.75,0.0,4
Perrysburg,Kunkle Enterprises            ,3056868,4094.92,10.8,2025-04-09,396.3,3698.62,0.0,3
Perrysburg,Bluffton Diesel Sevice        ,3040642,2886.9,10.8,2025-04-09,1953.37,933.53,0.0,3
Perrysburg,Advanced Excavating & Demo Llc,3002822,70097.58,11.0,2025-04-03,1820.45,28365.25,39911.88,63
Perrysburg,Wrj Myers Farms Llc           ,767925,2432.17,11.0,2025-04-01,1126.62,896.34,409.21,5
Perrysburg,Underground Systems           ,793074,2141.57,11.0,2025-04-03,194.25,1947.32,0.0,6
Perrysburg,Ban-Gar                       ,3032023,1358.35,11.0,2025-04-03,838.31,0.0,520.04,5
Perrysburg,Unilliance Inc                ,793079,22572.520000000004,11.2,2025-03-28,10975.48,11469.8,127.24,13
Perrysburg,City Of Lima                  ,757471,3115.13,11.2,2025-03-26,1175.26,1224.95,714.92,7
Perrysburg,King Farms                    ,752220,3190.53,11.3,2025-03-25,2105.62,1084.91,0.0,5
Perrysburg,Accountable Pavement Maint    ,3042320,8892.369999999999,11.4,2025-03-20,472.15,7906.33,513.89,6
Perrysburg,Palmer Excavating & Const     ,771260,5836.049999999999,11.4,2025-03-21,390.75,5009.15,436.15,10
Perrysburg,City Of Napoleon              ,768120,2705.24,11.4,2025-03-20,1022.65,191.3,1491.29,10
Perrysburg,Brown Farms                   ,3011413,1110.55,11.4,2025-03-20,1110.55,0.0,0.0,3
Perrysburg,Envirocare Lawn & Landscape   ,731472,9228.25,11.7,2025-03-13,118.75,147.23,8962.27,10
Perrysburg,Sparks Commercial Tire        ,786355,2367.0,11.7,2025-03-12,164.15,2202.85,0.0,3
Perrysburg,Cardinal Aggregates Inc       ,3069930,20872.25,11.9,2025-03-07,4929.29,15942.96,0.0,23
Perrysburg,Harry Welling & Sons Tking Llc,3048496,3706.59,11.9,2025-03-06,1385.94,152.32999999999998,2168.32,4
